article_id,date,total_quantity
MED008,2022-04-02,22
MED009,2022-04-02,46
MED010,2022-04-02,48
MED011,2022-04-02,21
MED012,2022-04-02,33
MED013,2022-04-02,9
MED018,2022-04-02,3
MED019,2022-04-02,6
MED020,2022-04-02,9
MED021,2022-04-02,10
MED023,2022-04-02,15
MED024,2022-04-02,20
MED026,2022-04-02,1
MED027,2022-04-02,3
MED030,2022-04-02,1
MED031,2022-04-02,4
MED032,2022-04-02,4
MED039,2022-04-02,1
PH201,2022-04-02,31
PH202,2022-04-02,20
PH203,2022-04-02,23
PH205,2022-04-02,15
PH208,2022-04-02,7
PH209,2022-04-02,8
PH213,2022-04-02,4
PH220,2022-04-02,2
PH222,2022-04-02,5
PH223,2022-04-02,6
PH234,2022-04-02,10
ART001,2022-04-03,14
ART002,2022-04-03,11
ART003,2022-04-03,24
ART004,2022-04-03,13
ART005,2022-04-03,7
ART007,2022-04-03,2
ART008,2022-04-03,6
ART012,2022-04-03,2
ART013,2022-04-03,5
ART018,2022-04-03,3
ART024,2022-04-03,1
ART033,2022-04-03,1
MED002,2022-04-03,24
MED003,2022-04-03,33
MED004,2022-04-03,19
MED005,2022-04-03,29
MED006,2022-04-03,35
MED007,2022-04-03,11
MED008,2022-04-03,18
MED009,2022-04-03,50
MED010,2022-04-03,31
MED011,2022-04-03,28
MED012,2022-04-03,21
MED014,2022-04-03,13
MED015,2022-04-03,15
MED016,2022-04-03,5
MED018,2022-04-03,4
MED021,2022-04-03,12
MED022,2022-04-03,5
MED025,2022-04-03,9
MED029,2022-04-03,1
PH201,2022-04-03,29
PH203,2022-04-03,13
PH204,2022-04-03,15
PH205,2022-04-03,15
PH207,2022-04-03,4
PH208,2022-04-03,9
PH214,2022-04-03,2
PH215,2022-04-03,1
PH217,2022-04-03,3
PH220,2022-04-03,1
PH224,2022-04-03,16
PH234,2022-04-03,13
ART001,2022-04-04,25
ART003,2022-04-04,51
ART004,2022-04-04,40
ART005,2022-04-04,34
ART007,2022-04-04,9
ART008,2022-04-04,22
ART009,2022-04-04,8
ART012,2022-04-04,7
ART014,2022-04-04,12
ART015,2022-04-04,24
ART020,2022-04-04,1
ART022,2022-04-04,4
ART033,2022-04-04,2
MED001,2022-04-04,26
MED002,2022-04-04,27
MED004,2022-04-04,37
MED005,2022-04-04,33
MED006,2022-04-04,32
MED007,2022-04-04,28
MED009,2022-04-04,35
MED010,2022-04-04,16
MED011,2022-04-04,39
MED012,2022-04-04,37
MED013,2022-04-04,10
MED015,2022-04-04,16
MED016,2022-04-04,18
MED017,2022-04-04,16
MED018,2022-04-04,11
MED020,2022-04-04,13
MED023,2022-04-04,14
MED026,2022-04-04,6
MED028,2022-04-04,2
MED031,2022-04-04,9
PH201,2022-04-04,45
PH202,2022-04-04,20
PH204,2022-04-04,13
PH205,2022-04-04,21
PH207,2022-04-04,11
PH208,2022-04-04,12
PH220,2022-04-04,1
PH221,2022-04-04,5
PH222,2022-04-04,2
PH224,2022-04-04,15
PH234,2022-04-04,27
ART002,2022-04-05,23
ART004,2022-04-05,31
ART005,2022-04-05,38
ART007,2022-04-05,9
ART008,2022-04-05,21
ART009,2022-04-05,11
ART012,2022-04-05,18
ART022,2022-04-05,1
ART025,2022-04-05,15
ART026,2022-04-05,3
MED001,2022-04-05,54
MED002,2022-04-05,24
MED004,2022-04-05,26
MED006,2022-04-05,24
MED007,2022-04-05,40
MED008,2022-04-05,14
MED009,2022-04-05,43
MED010,2022-04-05,38
MED011,2022-04-05,36
MED012,2022-04-05,33
MED013,2022-04-05,2
MED014,2022-04-05,7
MED016,2022-04-05,7
MED017,2022-04-05,11
MED018,2022-04-05,6
MED019,2022-04-05,12
MED020,2022-04-05,2
MED021,2022-04-05,19
MED025,2022-04-05,17
MED026,2022-04-05,8
MED028,2022-04-05,3
PH203,2022-04-05,39
PH205,2022-04-05,7
PH207,2022-04-05,11
PH223,2022-04-05,1
PH234,2022-04-05,25
ART001,2022-04-06,20
ART002,2022-04-06,17
ART004,2022-04-06,41
ART005,2022-04-06,28
ART008,2022-04-06,12
ART009,2022-04-06,15
ART010,2022-04-06,10
ART011,2022-04-06,11
ART012,2022-04-06,10
ART013,2022-04-06,11
ART014,2022-04-06,13
ART016,2022-04-06,3
ART017,2022-04-06,3
ART018,2022-04-06,12
ART019,2022-04-06,1
ART034,2022-04-06,11
MED001,2022-04-06,28
MED002,2022-04-06,32
MED003,2022-04-06,27
MED005,2022-04-06,11
MED006,2022-04-06,25
MED007,2022-04-06,26
MED008,2022-04-06,11
MED009,2022-04-06,32
MED010,2022-04-06,30
MED011,2022-04-06,48
MED012,2022-04-06,43
MED015,2022-04-06,27
MED017,2022-04-06,23
MED018,2022-04-06,16
MED019,2022-04-06,34
MED020,2022-04-06,2
MED021,2022-04-06,25
MED022,2022-04-06,1
MED024,2022-04-06,25
MED025,2022-04-06,5
MED026,2022-04-06,12
MED029,2022-04-06,9
MED036,2022-04-06,1
PH201,2022-04-06,46
PH202,2022-04-06,31
PH207,2022-04-06,12
PH208,2022-04-06,13
PH209,2022-04-06,12
PH217,2022-04-06,10
PH218,2022-04-06,2
PH223,2022-04-06,4
PH234,2022-04-06,21
ART001,2022-04-07,39
ART002,2022-04-07,19
ART003,2022-04-07,36
ART004,2022-04-07,32
ART005,2022-04-07,37
ART006,2022-04-07,4
ART007,2022-04-07,10
ART010,2022-04-07,4
ART015,2022-04-07,5
ART016,2022-04-07,6
ART020,2022-04-07,2
ART022,2022-04-07,13
ART027,2022-04-07,2
ART033,2022-04-07,1
MED001,2022-04-07,41
MED002,2022-04-07,22
MED003,2022-04-07,26
MED005,2022-04-07,34
MED006,2022-04-07,32
MED007,2022-04-07,16
MED008,2022-04-07,23
MED009,2022-04-07,44
MED010,2022-04-07,41
MED012,2022-04-07,61
MED014,2022-04-07,14
MED017,2022-04-07,10
MED019,2022-04-07,35
MED020,2022-04-07,7
MED024,2022-04-07,31
MED025,2022-04-07,10
MED026,2022-04-07,4
MED029,2022-04-07,15
MED035,2022-04-07,5
PH201,2022-04-07,57
PH202,2022-04-07,15
PH204,2022-04-07,6
PH206,2022-04-07,7
PH212,2022-04-07,2
PH224,2022-04-07,14
PH234,2022-04-07,31
ART001,2022-04-08,20
ART003,2022-04-08,36
ART005,2022-04-08,38
ART006,2022-04-08,13
ART008,2022-04-08,19
ART009,2022-04-08,17
ART011,2022-04-08,12
ART012,2022-04-08,13
ART013,2022-04-08,13
ART018,2022-04-08,1
ART019,2022-04-08,2
ART022,2022-04-08,2
ART023,2022-04-08,9
ART026,2022-04-08,4
ART034,2022-04-08,9
MED001,2022-04-08,30
MED002,2022-04-08,21
MED003,2022-04-08,43
MED004,2022-04-08,14
MED005,2022-04-08,24
MED006,2022-04-08,22
MED007,2022-04-08,15
MED008,2022-04-08,21
MED009,2022-04-08,54
MED010,2022-04-08,45
MED011,2022-04-08,51
MED012,2022-04-08,58
MED016,2022-04-08,15
MED017,2022-04-08,25
MED020,2022-04-08,2
MED022,2022-04-08,8
MED023,2022-04-08,18
MED024,2022-04-08,21
MED025,2022-04-08,5
MED026,2022-04-08,10
MED030,2022-04-08,7
MED031,2022-04-08,2
PH202,2022-04-08,22
PH205,2022-04-08,6
PH206,2022-04-08,21
PH208,2022-04-08,19
PH220,2022-04-08,3
PH223,2022-04-08,5
PH234,2022-04-08,37
ART002,2022-04-09,10
ART003,2022-04-09,35
ART004,2022-04-09,28
ART005,2022-04-09,5
ART008,2022-04-09,7
ART010,2022-04-09,3
ART014,2022-04-09,2
ART015,2022-04-09,3
MED001,2022-04-09,21
MED003,2022-04-09,52
MED005,2022-04-09,19
MED007,2022-04-09,19
MED008,2022-04-09,12
MED009,2022-04-09,50
MED010,2022-04-09,43
MED011,2022-04-09,15
MED014,2022-04-09,25
MED016,2022-04-09,7
MED018,2022-04-09,14
MED019,2022-04-09,18
MED020,2022-04-09,6
MED022,2022-04-09,3
MED024,2022-04-09,8
MED026,2022-04-09,8
MED029,2022-04-09,1
MED030,2022-04-09,5
MED034,2022-04-09,3
PH201,2022-04-09,42
PH202,2022-04-09,37
PH203,2022-04-09,13
PH204,2022-04-09,8
PH205,2022-04-09,15
PH206,2022-04-09,17
PH209,2022-04-09,6
PH210,2022-04-09,1
PH218,2022-04-09,16
PH221,2022-04-09,32
PH224,2022-04-09,5
PH234,2022-04-09,16
ART001,2022-04-10,7
ART002,2022-04-10,4
ART004,2022-04-10,23
ART005,2022-04-10,9
ART007,2022-04-10,4
ART008,2022-04-10,6
ART010,2022-04-10,1
ART011,2022-04-10,6
ART012,2022-04-10,9
ART013,2022-04-10,4
ART015,2022-04-10,2
ART033,2022-04-10,2
MED002,2022-04-10,12
MED003,2022-04-10,24
MED005,2022-04-10,39
MED006,2022-04-10,32
MED007,2022-04-10,8
MED008,2022-04-10,14
MED009,2022-04-10,39
MED010,2022-04-10,48
MED011,2022-04-10,45
MED012,2022-04-10,35
MED013,2022-04-10,4
MED015,2022-04-10,11
MED016,2022-04-10,6
MED018,2022-04-10,6
MED023,2022-04-10,8
MED024,2022-04-10,18
MED028,2022-04-10,3
MED029,2022-04-10,1
PH201,2022-04-10,35
PH202,2022-04-10,23
PH204,2022-04-10,11
PH205,2022-04-10,20
PH206,2022-04-10,5
PH208,2022-04-10,15
PH211,2022-04-10,2
PH222,2022-04-10,1
PH234,2022-04-10,18
ART002,2022-04-11,20
ART003,2022-04-11,42
ART004,2022-04-11,31
ART005,2022-04-11,17
ART006,2022-04-11,28
ART008,2022-04-11,40
ART009,2022-04-11,17
ART010,2022-04-11,11
ART011,2022-04-11,6
ART012,2022-04-11,12
ART013,2022-04-11,18
ART014,2022-04-11,15
ART015,2022-04-11,12
ART018,2022-04-11,21
ART019,2022-04-11,6
ART024,2022-04-11,8
ART026,2022-04-11,2
ART027,2022-04-11,3
MED001,2022-04-11,38
MED002,2022-04-11,38
MED003,2022-04-11,58
MED004,2022-04-11,28
MED005,2022-04-11,37
MED006,2022-04-11,28
MED007,2022-04-11,16
MED008,2022-04-11,21
MED009,2022-04-11,46
MED010,2022-04-11,30
MED011,2022-04-11,35
MED012,2022-04-11,41
MED013,2022-04-11,6
MED014,2022-04-11,32
MED016,2022-04-11,11
MED017,2022-04-11,24
MED018,2022-04-11,10
MED019,2022-04-11,22
MED020,2022-04-11,10
MED025,2022-04-11,11
MED026,2022-04-11,12
MED032,2022-04-11,6
MED034,2022-04-11,3
MED040,2022-04-11,5
PH202,2022-04-11,52
PH203,2022-04-11,14
PH204,2022-04-11,9
PH206,2022-04-11,16
PH223,2022-04-11,3
PH224,2022-04-11,4
ART001,2022-04-12,36
ART002,2022-04-12,36
ART003,2022-04-12,34
ART004,2022-04-12,69
ART005,2022-04-12,20
ART006,2022-04-12,7
ART007,2022-04-12,17
ART009,2022-04-12,18
ART010,2022-04-12,12
ART012,2022-04-12,8
ART013,2022-04-12,12
ART015,2022-04-12,13
ART025,2022-04-12,3
ART026,2022-04-12,1
MED002,2022-04-12,20
MED003,2022-04-12,32
MED005,2022-04-12,20
MED006,2022-04-12,36
MED007,2022-04-12,22
MED008,2022-04-12,7
MED009,2022-04-12,58
MED010,2022-04-12,119
MED011,2022-04-12,45
MED012,2022-04-12,59
MED013,2022-04-12,6
MED014,2022-04-12,17
MED015,2022-04-12,8
MED018,2022-04-12,12
MED019,2022-04-12,9
MED020,2022-04-12,9
MED024,2022-04-12,38
MED026,2022-04-12,12
MED030,2022-04-12,10
MED033,2022-04-12,3
MED034,2022-04-12,16
MED038,2022-04-12,3
PH201,2022-04-12,19
PH202,2022-04-12,21
PH203,2022-04-12,16
PH206,2022-04-12,13
PH207,2022-04-12,6
PH208,2022-04-12,17
PH210,2022-04-12,5
PH218,2022-04-12,4
PH220,2022-04-12,2
PH222,2022-04-12,1
ART001,2022-04-13,41
ART002,2022-04-13,34
ART003,2022-04-13,27
ART004,2022-04-13,29
ART005,2022-04-13,44
ART006,2022-04-13,8
ART008,2022-04-13,18
ART009,2022-04-13,9
ART010,2022-04-13,13
ART014,2022-04-13,15
ART020,2022-04-13,2
ART023,2022-04-13,9
ART029,2022-04-13,2
ART035,2022-04-13,4
MED001,2022-04-13,32
MED002,2022-04-13,19
MED003,2022-04-13,43
MED004,2022-04-13,55
MED005,2022-04-13,59
MED006,2022-04-13,40
MED007,2022-04-13,23
MED008,2022-04-13,21
MED009,2022-04-13,42
MED010,2022-04-13,23
MED012,2022-04-13,54
MED013,2022-04-13,5
MED015,2022-04-13,24
MED016,2022-04-13,19
MED018,2022-04-13,1
MED019,2022-04-13,23
MED020,2022-04-13,7
MED023,2022-04-13,8
MED026,2022-04-13,5
PH201,2022-04-13,42
PH202,2022-04-13,32
PH203,2022-04-13,21
PH204,2022-04-13,11
PH205,2022-04-13,10
PH206,2022-04-13,13
PH213,2022-04-13,4
PH216,2022-04-13,2
PH220,2022-04-13,4
PH221,2022-04-13,1
PH223,2022-04-13,3
PH234,2022-04-13,29
ART001,2022-04-14,41
ART002,2022-04-14,19
ART003,2022-04-14,35
ART004,2022-04-14,42
ART005,2022-04-14,36
ART006,2022-04-14,10
ART007,2022-04-14,6
ART008,2022-04-14,35
ART009,2022-04-14,10
ART010,2022-04-14,7
ART011,2022-04-14,9
ART012,2022-04-14,20
ART013,2022-04-14,16
ART014,2022-04-14,7
ART015,2022-04-14,3
ART022,2022-04-14,6
ART024,2022-04-14,1
MED001,2022-04-14,35
MED002,2022-04-14,28
MED003,2022-04-14,42
MED004,2022-04-14,31
MED005,2022-04-14,36
MED006,2022-04-14,42
MED007,2022-04-14,19
MED008,2022-04-14,17
MED009,2022-04-14,40
MED010,2022-04-14,33
MED011,2022-04-14,53
MED012,2022-04-14,40
MED014,2022-04-14,22
MED016,2022-04-14,14
MED017,2022-04-14,13
MED018,2022-04-14,5
MED019,2022-04-14,9
MED020,2022-04-14,11
MED023,2022-04-14,18
MED024,2022-04-14,20
MED026,2022-04-14,12
MED029,2022-04-14,4
MED031,2022-04-14,8
PH201,2022-04-14,66
PH202,2022-04-14,21
PH204,2022-04-14,5
PH206,2022-04-14,8
PH208,2022-04-14,14
PH210,2022-04-14,5
PH217,2022-04-14,6
PH221,2022-04-14,1
PH234,2022-04-14,15
ART001,2022-04-15,22
ART002,2022-04-15,13
ART003,2022-04-15,40
ART004,2022-04-15,31
ART005,2022-04-15,21
ART006,2022-04-15,10
ART008,2022-04-15,11
ART009,2022-04-15,13
ART010,2022-04-15,14
ART011,2022-04-15,16
ART012,2022-04-15,19
ART014,2022-04-15,8
ART015,2022-04-15,4
ART021,2022-04-15,1
ART026,2022-04-15,5
ART034,2022-04-15,7
MED001,2022-04-15,46
MED002,2022-04-15,34
MED003,2022-04-15,36
MED004,2022-04-15,30
MED005,2022-04-15,38
MED007,2022-04-15,19
MED008,2022-04-15,16
MED009,2022-04-15,36
MED010,2022-04-15,27
MED011,2022-04-15,35
MED012,2022-04-15,55
MED014,2022-04-15,10
MED015,2022-04-15,7
MED016,2022-04-15,13
MED019,2022-04-15,17
MED020,2022-04-15,5
MED022,2022-04-15,8
MED023,2022-04-15,26
MED024,2022-04-15,31
MED026,2022-04-15,4
MED030,2022-04-15,6
MED037,2022-04-15,1
PH201,2022-04-15,39
PH202,2022-04-15,43
PH203,2022-04-15,18
PH205,2022-04-15,9
PH208,2022-04-15,7
PH209,2022-04-15,4
PH220,2022-04-15,6
PH221,2022-04-15,1
PH234,2022-04-15,33
ART001,2022-04-16,8
ART002,2022-04-16,11
ART003,2022-04-16,13
ART005,2022-04-16,15
ART006,2022-04-16,1
ART008,2022-04-16,7
ART009,2022-04-16,4
ART011,2022-04-16,2
ART012,2022-04-16,11
ART014,2022-04-16,9
ART015,2022-04-16,3
ART020,2022-04-16,1
ART022,2022-04-16,4
ART023,2022-04-16,2
ART024,2022-04-16,1
MED001,2022-04-16,35
MED002,2022-04-16,13
MED003,2022-04-16,26
MED005,2022-04-16,23
MED007,2022-04-16,18
MED008,2022-04-16,16
MED009,2022-04-16,36
MED010,2022-04-16,18
MED011,2022-04-16,52
MED012,2022-04-16,32
MED013,2022-04-16,3
MED015,2022-04-16,11
MED018,2022-04-16,6
MED021,2022-04-16,29
MED022,2022-04-16,10
MED024,2022-04-16,5
MED025,2022-04-16,6
MED026,2022-04-16,5
MED029,2022-04-16,1
MED034,2022-04-16,8
PH201,2022-04-16,42
PH203,2022-04-16,13
PH205,2022-04-16,12
PH208,2022-04-16,12
PH209,2022-04-16,7
PH210,2022-04-16,5
PH212,2022-04-16,2
PH214,2022-04-16,4
PH217,2022-04-16,5
PH234,2022-04-16,18
ART001,2022-04-17,13
ART002,2022-04-17,17
ART003,2022-04-17,17
ART005,2022-04-17,9
ART008,2022-04-17,9
ART010,2022-04-17,2
ART011,2022-04-17,1
ART012,2022-04-17,6
ART013,2022-04-17,9
ART015,2022-04-17,4
ART018,2022-04-17,2
ART030,2022-04-17,3
MED001,2022-04-17,38
MED002,2022-04-17,29
MED003,2022-04-17,18
MED004,2022-04-17,33
MED005,2022-04-17,11
MED006,2022-04-17,13
MED007,2022-04-17,15
MED008,2022-04-17,24
MED009,2022-04-17,35
MED010,2022-04-17,18
MED011,2022-04-17,52
MED012,2022-04-17,37
MED013,2022-04-17,7
MED014,2022-04-17,8
MED015,2022-04-17,15
MED019,2022-04-17,10
MED020,2022-04-17,3
MED026,2022-04-17,3
MED027,2022-04-17,4
MED030,2022-04-17,3
MED032,2022-04-17,1
MED038,2022-04-17,1
PH201,2022-04-17,32
PH202,2022-04-17,24
PH203,2022-04-17,15
PH204,2022-04-17,10
PH206,2022-04-17,11
PH211,2022-04-17,5
PH213,2022-04-17,1
PH214,2022-04-17,4
PH220,2022-04-17,8
PH234,2022-04-17,12
ART001,2022-04-18,43
ART002,2022-04-18,26
ART003,2022-04-18,48
ART004,2022-04-18,42
ART005,2022-04-18,43
ART008,2022-04-18,39
ART009,2022-04-18,14
ART013,2022-04-18,18
ART014,2022-04-18,27
ART015,2022-04-18,17
ART019,2022-04-18,10
ART024,2022-04-18,2
MED001,2022-04-18,27
MED002,2022-04-18,35
MED004,2022-04-18,62
MED005,2022-04-18,47
MED006,2022-04-18,34
MED007,2022-04-18,43
MED008,2022-04-18,16
MED009,2022-04-18,35
MED010,2022-04-18,16
MED012,2022-04-18,36
MED013,2022-04-18,1
MED016,2022-04-18,23
MED022,2022-04-18,15
MED023,2022-04-18,27
MED024,2022-04-18,24
MED025,2022-04-18,11
MED026,2022-04-18,5
MED034,2022-04-18,3
PH201,2022-04-18,59
PH204,2022-04-18,25
PH205,2022-04-18,16
PH208,2022-04-18,9
PH210,2022-04-18,7
PH211,2022-04-18,1
PH217,2022-04-18,7
PH218,2022-04-18,1
PH220,2022-04-18,1
PH221,2022-04-18,18
PH222,2022-04-18,1
PH234,2022-04-18,27
ART001,2022-04-19,21
ART003,2022-04-19,70
ART004,2022-04-19,62
ART005,2022-04-19,24
ART006,2022-04-19,9
ART008,2022-04-19,38
ART009,2022-04-19,19
ART011,2022-04-19,16
ART012,2022-04-19,28
ART014,2022-04-19,8
ART015,2022-04-19,8
ART017,2022-04-19,3
ART019,2022-04-19,1
ART026,2022-04-19,11
ART030,2022-04-19,2
MED001,2022-04-19,49
MED003,2022-04-19,36
MED004,2022-04-19,20
MED005,2022-04-19,45
MED006,2022-04-19,30
MED007,2022-04-19,22
MED008,2022-04-19,11
MED010,2022-04-19,27
MED011,2022-04-19,34
MED012,2022-04-19,16
MED017,2022-04-19,25
MED018,2022-04-19,6
MED019,2022-04-19,13
MED020,2022-04-19,6
MED022,2022-04-19,7
MED025,2022-04-19,5
MED026,2022-04-19,14
MED029,2022-04-19,10
MED030,2022-04-19,1
MED031,2022-04-19,5
PH201,2022-04-19,59
PH203,2022-04-19,24
PH204,2022-04-19,21
PH206,2022-04-19,13
PH207,2022-04-19,12
PH210,2022-04-19,3
PH217,2022-04-19,3
PH218,2022-04-19,10
PH219,2022-04-19,3
PH223,2022-04-19,1
PH234,2022-04-19,44
ART001,2022-04-20,25
ART002,2022-04-20,59
ART003,2022-04-20,34
ART004,2022-04-20,46
ART005,2022-04-20,42
ART006,2022-04-20,10
ART007,2022-04-20,5
ART008,2022-04-20,35
ART010,2022-04-20,8
ART012,2022-04-20,9
ART013,2022-04-20,16
ART014,2022-04-20,4
ART015,2022-04-20,15
ART021,2022-04-20,3
ART030,2022-04-20,1
ART035,2022-04-20,3
MED001,2022-04-20,24
MED003,2022-04-20,50
MED004,2022-04-20,34
MED005,2022-04-20,31
MED007,2022-04-20,33
MED008,2022-04-20,9
MED009,2022-04-20,56
MED010,2022-04-20,27
MED012,2022-04-20,35
MED015,2022-04-20,36
MED016,2022-04-20,13
MED017,2022-04-20,17
MED019,2022-04-20,13
MED020,2022-04-20,7
MED021,2022-04-20,9
MED024,2022-04-20,37
MED025,2022-04-20,14
MED026,2022-04-20,10
MED027,2022-04-20,1
MED028,2022-04-20,1
MED035,2022-04-20,7
MED040,2022-04-20,1
PH201,2022-04-20,40
PH202,2022-04-20,24
PH204,2022-04-20,8
PH205,2022-04-20,6
PH206,2022-04-20,15
PH207,2022-04-20,10
PH208,2022-04-20,15
PH212,2022-04-20,10
PH221,2022-04-20,1
PH222,2022-04-20,1
PH234,2022-04-20,43
ART001,2022-04-21,19
ART003,2022-04-21,23
ART004,2022-04-21,38
ART005,2022-04-21,29
ART006,2022-04-21,14
ART007,2022-04-21,1
ART008,2022-04-21,20
ART009,2022-04-21,13
ART010,2022-04-21,3
ART012,2022-04-21,14
ART014,2022-04-21,3
ART018,2022-04-21,2
ART020,2022-04-21,2
ART024,2022-04-21,5
ART034,2022-04-21,2
ART035,2022-04-21,2
MED001,2022-04-21,37
MED002,2022-04-21,20
MED003,2022-04-21,45
MED004,2022-04-21,27
MED005,2022-04-21,48
MED007,2022-04-21,29
MED008,2022-04-21,19
MED009,2022-04-21,46
MED010,2022-04-21,30
MED011,2022-04-21,72
MED012,2022-04-21,46
MED013,2022-04-21,4
MED014,2022-04-21,13
MED015,2022-04-21,17
MED018,2022-04-21,6
MED020,2022-04-21,4
MED021,2022-04-21,28
MED022,2022-04-21,3
MED023,2022-04-21,35
MED025,2022-04-21,16
MED026,2022-04-21,12
MED029,2022-04-21,1
MED033,2022-04-21,2
PH201,2022-04-21,51
PH202,2022-04-21,27
PH203,2022-04-21,13
PH204,2022-04-21,14
PH205,2022-04-21,12
PH206,2022-04-21,12
PH207,2022-04-21,8
PH208,2022-04-21,5
PH210,2022-04-21,2
PH218,2022-04-21,9
PH221,2022-04-21,7
PH222,2022-04-21,5
PH234,2022-04-21,18
ART001,2022-04-22,13
ART002,2022-04-22,20
ART003,2022-04-22,22
ART004,2022-04-22,32
ART005,2022-04-22,20
ART006,2022-04-22,18
ART008,2022-04-22,22
ART009,2022-04-22,16
ART012,2022-04-22,7
ART014,2022-04-22,21
ART015,2022-04-22,6
ART018,2022-04-22,3
ART022,2022-04-22,3
ART025,2022-04-22,9
ART028,2022-04-22,3
ART034,2022-04-22,1
MED001,2022-04-22,21
MED002,2022-04-22,31
MED003,2022-04-22,30
MED004,2022-04-22,42
MED005,2022-04-22,31
MED006,2022-04-22,30
MED007,2022-04-22,31
MED008,2022-04-22,26
MED009,2022-04-22,19
MED010,2022-04-22,41
MED012,2022-04-22,34
MED013,2022-04-22,5
MED015,2022-04-22,23
MED016,2022-04-22,15
MED018,2022-04-22,9
MED019,2022-04-22,19
MED022,2022-04-22,10
MED026,2022-04-22,3
MED029,2022-04-22,3
PH201,2022-04-22,36
PH202,2022-04-22,36
PH203,2022-04-22,10
PH206,2022-04-22,20
PH207,2022-04-22,6
PH208,2022-04-22,10
PH210,2022-04-22,4
PH220,2022-04-22,3
ART001,2022-04-23,14
ART002,2022-04-23,15
ART003,2022-04-23,14
ART004,2022-04-23,31
ART005,2022-04-23,15
ART009,2022-04-23,5
ART010,2022-04-23,1
ART011,2022-04-23,1
ART012,2022-04-23,4
ART013,2022-04-23,8
ART014,2022-04-23,7
ART015,2022-04-23,3
ART019,2022-04-23,1
ART025,2022-04-23,3
MED002,2022-04-23,28
MED003,2022-04-23,52
MED004,2022-04-23,20
MED005,2022-04-23,23
MED008,2022-04-23,17
MED009,2022-04-23,29
MED010,2022-04-23,18
MED011,2022-04-23,30
MED012,2022-04-23,34
MED013,2022-04-23,5
MED015,2022-04-23,14
MED016,2022-04-23,15
MED017,2022-04-23,3
MED018,2022-04-23,6
MED021,2022-04-23,9
MED022,2022-04-23,1
MED026,2022-04-23,7
MED029,2022-04-23,2
PH201,2022-04-23,57
PH202,2022-04-23,32
PH203,2022-04-23,3
PH204,2022-04-23,2
PH205,2022-04-23,18
PH208,2022-04-23,7
PH219,2022-04-23,3
PH220,2022-04-23,4
PH221,2022-04-23,10
PH234,2022-04-23,24
ART001,2022-04-24,11
ART002,2022-04-24,17
ART003,2022-04-24,12
ART004,2022-04-24,11
ART005,2022-04-24,6
ART006,2022-04-24,1
ART007,2022-04-24,1
ART010,2022-04-24,3
ART011,2022-04-24,1
ART012,2022-04-24,3
ART013,2022-04-24,5
ART014,2022-04-24,3
ART021,2022-04-24,1
ART023,2022-04-24,1
ART027,2022-04-24,1
ART029,2022-04-24,1
MED002,2022-04-24,19
MED003,2022-04-24,43
MED005,2022-04-24,13
MED006,2022-04-24,31
MED007,2022-04-24,13
MED008,2022-04-24,15
MED009,2022-04-24,26
MED010,2022-04-24,23
MED011,2022-04-24,26
MED012,2022-04-24,14
MED014,2022-04-24,15
MED018,2022-04-24,5
MED019,2022-04-24,1
MED021,2022-04-24,23
MED022,2022-04-24,7
MED024,2022-04-24,17
MED025,2022-04-24,14
PH201,2022-04-24,53
PH202,2022-04-24,30
PH203,2022-04-24,8
PH204,2022-04-24,7
PH206,2022-04-24,10
PH207,2022-04-24,5
PH208,2022-04-24,10
PH209,2022-04-24,3
PH224,2022-04-24,7
PH234,2022-04-24,17
ART002,2022-04-25,43
ART003,2022-04-25,61
ART004,2022-04-25,73
ART005,2022-04-25,36
ART006,2022-04-25,9
ART008,2022-04-25,33
ART009,2022-04-25,12
ART010,2022-04-25,8
ART011,2022-04-25,6
ART013,2022-04-25,18
ART014,2022-04-25,12
ART022,2022-04-25,1
MED001,2022-04-25,40
MED002,2022-04-25,29
MED003,2022-04-25,47
MED004,2022-04-25,35
MED005,2022-04-25,29
MED006,2022-04-25,48
MED007,2022-04-25,22
MED008,2022-04-25,12
MED009,2022-04-25,21
MED010,2022-04-25,41
MED012,2022-04-25,17
MED018,2022-04-25,7
MED019,2022-04-25,5
MED020,2022-04-25,46
MED023,2022-04-25,29
MED024,2022-04-25,52
MED025,2022-04-25,11
MED033,2022-04-25,3
MED035,2022-04-25,1
MED036,2022-04-25,1
MED037,2022-04-25,4
PH202,2022-04-25,18
PH203,2022-04-25,17
PH204,2022-04-25,22
PH205,2022-04-25,18
PH218,2022-04-25,7
PH219,2022-04-25,5
PH220,2022-04-25,5
PH234,2022-04-25,43
ART001,2022-04-26,22
ART002,2022-04-26,36
ART003,2022-04-26,50
ART004,2022-04-26,34
ART005,2022-04-26,32
ART006,2022-04-26,7
ART007,2022-04-26,5
ART008,2022-04-26,9
ART011,2022-04-26,16
ART012,2022-04-26,13
ART013,2022-04-26,17
ART016,2022-04-26,2
ART019,2022-04-26,7
ART034,2022-04-26,2
MED001,2022-04-26,38
MED002,2022-04-26,27
MED003,2022-04-26,37
MED004,2022-04-26,6
MED005,2022-04-26,32
MED006,2022-04-26,41
MED007,2022-04-26,18
MED008,2022-04-26,10
MED009,2022-04-26,48
MED011,2022-04-26,32
MED012,2022-04-26,31
MED013,2022-04-26,4
MED014,2022-04-26,25
MED016,2022-04-26,18
MED018,2022-04-26,7
MED019,2022-04-26,3
MED020,2022-04-26,3
MED021,2022-04-26,16
